URL,ID_NUMBER,Tags
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3185333,AC 1982.119,rectangles; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3184370,AC 1982.120,rectangles; art; painting
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3087001,AC 1982.12,woods
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3185334,AC 1982.121,rectangles
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3058491,AC 1982.123,capes; art; painting
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3235532,AC 1984.54.a-c,
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3084269,AC 1991.87,windows
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3057314,AC 1985.60.a,rectangles
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3057315,AC 1985.60.b,rectangles; pink
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3057316,AC 1985.60.c,brown; rectangles; pink
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3413972,AC 1985.64.a,brown; rectangles; art; woods
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3413973,AC 1985.64.b,rectangles; art
https://museums.fivecolleges.edu/grabimg.php?wm=1&kv=3413974,AC 1985.64.c,rectangles
